2.280115e-09,-2.280115e-09,-2.280115e-09,2.280115e-09
2.334998e-09,-2.334998e-09,-2.334998e-09,2.334998e-09
2.390820e-09,-2.390820e-09,-2.390820e-09,2.390820e-09
2.447590e-09,-2.447590e-09,-2.447590e-09,2.447590e-09
2.505316e-09,-2.505316e-09,-2.505316e-09,2.505316e-09
2.564008e-09,-2.564008e-09,-2.564008e-09,2.564008e-09
2.623675e-09,-2.623675e-09,-2.623675e-09,2.623675e-09
2.684324e-09,-2.684324e-09,-2.684324e-09,2.684324e-09
2.745966e-09,-2.745966e-09,-2.745966e-09,2.745966e-09
2.808610e-09,-2.808610e-09,-2.808610e-09,2.808610e-09
2.872264e-09,-2.872264e-09,-2.872264e-09,2.872264e-09
2.936936e-09,-2.936936e-09,-2.936936e-09,2.936936e-09
3.002637e-09,-3.002637e-09,-3.002637e-09,3.002637e-09
3.069375e-09,-3.069375e-09,-3.069375e-09,3.069375e-09
3.137159e-09,-3.137159e-09,-3.137159e-09,3.137159e-09
3.205997e-09,-3.205997e-09,-3.205997e-09,3.205997e-09
3.275898e-09,-3.275898e-09,-3.275898e-09,3.275898e-09
3.346872e-09,-3.346872e-09,-3.346872e-09,3.346872e-09
3.418927e-09,-3.418927e-09,-3.418927e-09,3.418927e-09
3.492072e-09,-3.492072e-09,-3.492072e-09,3.492072e-09
3.566315e-09,-3.566315e-09,-3.566315e-09,3.566315e-09
3.641666e-09,-3.641666e-09,-3.641666e-09,3.641666e-09
3.718132e-09,-3.718132e-09,-3.718132e-09,3.718132e-09
3.795724e-09,-3.795724e-09,-3.795724e-09,3.795724e-09
3.874448e-09,-3.874448e-09,-3.874448e-09,3.874448e-09
3.954315e-09,-3.954315e-09,-3.954315e-09,3.954315e-09
4.035332e-09,-4.035332e-09,-4.035332e-09,4.035332e-09
4.117509e-09,-4.117509e-09,-4.117509e-09,4.117509e-09
4.200853e-09,-4.200853e-09,-4.200853e-09,4.200853e-09
4.285374e-09,-4.285374e-09,-4.285374e-09,4.285374e-09
4.371079e-09,-4.371079e-09,-4.371079e-09,4.371079e-09
4.457978e-09,-4.457978e-09,-4.457978e-09,4.457978e-09
4.546078e-09,-4.546078e-09,-4.546078e-09,4.546078e-09
4.635389e-09,-4.635389e-09,-4.635389e-09,4.635389e-09
4.725918e-09,-4.725918e-09,-4.725918e-09,4.725918e-09
4.817674e-09,-4.817674e-09,-4.817674e-09,4.817674e-09
4.910665e-09,-4.910665e-09,-4.910665e-09,4.910665e-09
5.004899e-09,-5.004899e-09,-5.004899e-09,5.004899e-09
5.100385e-09,-5.100385e-09,-5.100385e-09,5.100385e-09
5.197131e-09,-5.197131e-09,-5.197131e-09,5.197131e-09
5.295144e-09,-5.295144e-09,-5.295144e-09,5.295144e-09
5.394434e-09,-5.394434e-09,-5.394434e-09,5.394434e-09
5.495008e-09,-5.495008e-09,-5.495008e-09,5.495008e-09
5.596874e-09,-5.596874e-09,-5.596874e-09,5.596874e-09
5.700040e-09,-5.700040e-09,-5.700040e-09,5.700040e-09
5.804514e-09,-5.804514e-09,-5.804514e-09,5.804514e-09
5.910305e-09,-5.910305e-09,-5.910305e-09,5.910305e-09
6.017419e-09,-6.017419e-09,-6.017419e-09,6.017419e-09
6.125865e-09,-6.125865e-09,-6.125865e-09,6.125865e-09
6.235650e-09,-6.235650e-09,-6.235650e-09,6.235650e-09
6.346783e-09,-6.346783e-09,-6.346783e-09,6.346783e-09
6.459270e-09,-6.459270e-09,-6.459270e-09,6.459270e-09
6.573120e-09,-6.573120e-09,-6.573120e-09,6.573120e-09
6.688340e-09,-6.688340e-09,-6.688340e-09,6.688340e-09
6.804938e-09,-6.804938e-09,-6.804938e-09,6.804938e-09
6.922920e-09,-6.922920e-09,-6.922920e-09,6.922920e-09
7.042295e-09,-7.042295e-09,-7.042295e-09,7.042295e-09
7.163070e-09,-7.163070e-09,-7.163070e-09,7.163070e-09
7.285252e-09,-7.285252e-09,-7.285252e-09,7.285252e-09
7.408848e-09,-7.408848e-09,-7.408848e-09,7.408848e-09
7.533866e-09,-7.533866e-09,-7.533866e-09,7.533866e-09
7.660312e-09,-7.660312e-09,-7.660312e-09,7.660312e-09
7.788195e-09,-7.788195e-09,-7.788195e-09,7.788195e-09
7.917520e-09,-7.917520e-09,-7.917520e-09,7.917520e-09
8.048295e-09,-8.048295e-09,-8.048295e-09,8.048295e-09
8.180527e-09,-8.180527e-09,-8.180527e-09,8.180527e-09
8.314222e-09,-8.314222e-09,-8.314222e-09,8.314222e-09
8.449388e-09,-8.449388e-09,-8.449388e-09,8.449388e-09
8.586030e-09,-8.586030e-09,-8.586030e-09,8.586030e-09
8.724157e-09,-8.724157e-09,-8.724157e-09,8.724157e-09
8.863774e-09,-8.863774e-09,-8.863774e-09,8.863774e-09
9.004887e-09,-9.004887e-09,-9.004887e-09,9.004887e-09
9.147504e-09,-9.147504e-09,-9.147504e-09,9.147504e-09
9.291631e-09,-9.291631e-09,-9.291631e-09,9.291631e-09
9.437274e-09,-9.437274e-09,-9.437274e-09,9.437274e-09
9.584439e-09,-9.584439e-09,-9.584439e-09,9.584439e-09
9.733132e-09,-9.733132e-09,-9.733132e-09,9.733132e-09
9.883361e-09,-9.883361e-09,-9.883361e-09,9.883361e-09
1.003513e-08,-1.003513e-08,-1.003513e-08,1.003513e-08
1.018845e-08,-1.018845e-08,-1.018845e-08,1.018845e-08
1.034331e-08,-1.034331e-08,-1.034331e-08,1.034331e-08
1.049974e-08,-1.049974e-08,-1.049974e-08,1.049974e-08
1.065773e-08,-1.065773e-08,-1.065773e-08,1.065773e-08
1.081729e-08,-1.081729e-08,-1.081729e-08,1.081729e-08
1.097843e-08,-1.097843e-08,-1.097843e-08,1.097843e-08
1.114115e-08,-1.114115e-08,-1.114115e-08,1.114115e-08
1.130545e-08,-1.130545e-08,-1.130545e-08,1.130545e-08
1.147135e-08,-1.147135e-08,-1.147135e-08,1.147135e-08
1.163884e-08,-1.163884e-08,-1.163884e-08,1.163884e-08
1.180794e-08,-1.180794e-08,-1.180794e-08,1.180794e-08
1.197864e-08,-1.197864e-08,-1.197864e-08,1.197864e-08
1.215096e-08,-1.215096e-08,-1.215096e-08,1.215096e-08
1.232490e-08,-1.232490e-08,-1.232490e-08,1.232490e-08
1.250046e-08,-1.250046e-08,-1.250046e-08,1.250046e-08
1.267764e-08,-1.267764e-08,-1.267764e-08,1.267764e-08
1.285646e-08,-1.285646e-08,-1.285646e-08,1.285646e-08
1.303692e-08,-1.303692e-08,-1.303692e-08,1.303692e-08
1.321901e-08,-1.321901e-08,-1.321901e-08,1.321901e-08
1.340276e-08,-1.340276e-08,-1.340276e-08,1.340276e-08
1.358815e-08,-1.358815e-08,-1.358815e-08,1.358815e-08
1.377520e-08,-1.377520e-08,-1.377520e-08,1.377520e-08
1.396391e-08,-1.396391e-08,-1.396391e-08,1.396391e-08
1.415428e-08,-1.415428e-08,-1.415428e-08,1.415428e-08
1.434632e-08,-1.434632e-08,-1.434632e-08,1.434632e-08
1.454003e-08,-1.454003e-08,-1.454003e-08,1.454003e-08
1.473542e-08,-1.473542e-08,-1.473542e-08,1.473542e-08
1.493249e-08,-1.493249e-08,-1.493249e-08,1.493249e-08
1.513123e-08,-1.513123e-08,-1.513123e-08,1.513123e-08
1.533167e-08,-1.533167e-08,-1.533167e-08,1.533167e-08
1.553380e-08,-1.553380e-08,-1.553380e-08,1.553380e-08
1.573762e-08,-1.573762e-08,-1.573762e-08,1.573762e-08
1.594314e-08,-1.594314e-08,-1.594314e-08,1.594314e-08
1.615036e-08,-1.615036e-08,-1.615036e-08,1.615036e-08
1.635928e-08,-1.635928e-08,-1.635928e-08,1.635928e-08
1.656991e-08,-1.656991e-08,-1.656991e-08,1.656991e-08
1.678225e-08,-1.678225e-08,-1.678225e-08,1.678225e-08
1.699630e-08,-1.699630e-08,-1.699630e-08,1.699630e-08
1.721207e-08,-1.721207e-08,-1.721207e-08,1.721207e-08
1.742956e-08,-1.742956e-08,-1.742956e-08,1.742956e-08
1.764876e-08,-1.764876e-08,-1.764876e-08,1.764876e-08
1.786969e-08,-1.786969e-08,-1.786969e-08,1.786969e-08
1.809235e-08,-1.809235e-08,-1.809235e-08,1.809235e-08
1.831674e-08,-1.831674e-08,-1.831674e-08,1.831674e-08
1.854286e-08,-1.854286e-08,-1.854286e-08,1.854286e-08
1.877071e-08,-1.877071e-08,-1.877071e-08,1.877071e-08
1.900029e-08,-1.900029e-08,-1.900029e-08,1.900029e-08
1.923161e-08,-1.923161e-08,-1.923161e-08,1.923161e-08
1.946467e-08,-1.946467e-08,-1.946467e-08,1.946467e-08
1.969948e-08,-1.969948e-08,-1.969948e-08,1.969948e-08
1.993602e-08,-1.993602e-08,-1.993602e-08,1.993602e-08
2.017431e-08,-2.017431e-08,-2.017431e-08,2.017431e-08
